time,station,part_id,activity
2025-07-25T15:35:57.724164,S3,P7,LOAD
2025-07-25T15:35:58.365689,S4,P1,TRANSFER
2025-07-25T15:36:01.435496,S2,P8,UNLOAD
2025-07-25T15:36:01.744697,S3,P7,PROCESS
2025-07-25T15:36:02.704246,S1,P2,UNLOAD
2025-07-25T15:36:03.283681,S2,P8,TRANSFER
2025-07-25T15:36:04.597070,S5,P3,UNLOAD
2025-07-25T15:36:05.238544,S1,P2,TRANSFER
2025-07-25T15:36:05.624141,S1,P6,LOAD
2025-07-25T15:36:06.500994,S5,P3,TRANSFER
2025-07-25T15:36:06.836741,S5,P5,LOAD
2025-07-25T15:36:09.293711,S3,P7,UNLOAD
2025-07-25T15:36:09.807441,S1,P6,PROCESS
2025-07-25T15:36:09.923242,S2,P2,LOAD
2025-07-25T15:36:10.145853,S5,P5,PROCESS
2025-07-25T15:36:11.982314,S3,P7,TRANSFER
2025-07-25T15:36:13.267912,S2,P2,PROCESS
2025-07-25T15:36:18.050154,S4,P8,LOAD
2025-07-25T15:36:18.851216,S2,P2,UNLOAD
2025-07-25T15:36:20.620722,S2,P2,TRANSFER
2025-07-25T15:36:21.339396,S4,P8,PROCESS
2025-07-25T15:36:21.764216,S1,P6,UNLOAD
2025-07-25T15:36:21.902241,S5,P5,UNLOAD
2025-07-25T15:36:23.502923,S5,P5,BLOCK
2025-07-25T15:36:24.449133,S1,P6,TRANSFER
2025-07-25T15:36:24.824661,S1,P10,LOAD
2025-07-25T15:36:25.187857,S5,P5,TRANSFER
2025-07-25T15:36:25.355231,S5,P4,LOAD
2025-07-25T15:36:28.643808,S5,P4,PROCESS
2025-07-25T15:36:29.025612,S1,P10,PROCESS
2025-07-25T15:36:29.240737,S2,P6,LOAD
2025-07-25T15:36:31.836050,S4,P8,UNLOAD
2025-07-25T15:36:32.583380,S2,P6,PROCESS
2025-07-25T15:36:33.649889,S4,P8,TRANSFER
2025-07-25T15:36:35.372561,S4,P2,LOAD
2025-07-25T15:36:36.888099,S2,P6,UNLOAD
2025-07-25T15:36:38.640504,S4,P2,PROCESS
2025-07-25T15:36:38.711872,S2,P6,TRANSFER
2025-07-25T15:36:39.911512,S5,P4,UNLOAD
2025-07-25T15:36:41.250193,S1,P10,UNLOAD
2025-07-25T15:36:41.574558,S5,P4,BLOCK
2025-07-25T15:36:43.838264,S1,P10,TRANSFER
2025-07-25T15:36:44.276274,S1,P11,LOAD
2025-07-25T15:36:44.526966,S5,P4,TRANSFER
2025-07-25T15:36:44.711199,S5,P9,LOAD
2025-07-25T15:36:47.991677,S5,P9,PROCESS
2025-07-25T15:36:48.369090,S1,P11,PROCESS
2025-07-25T15:36:48.530709,S2,P10,LOAD
2025-07-25T15:36:51.879115,S2,P10,PROCESS
2025-07-25T15:36:52.032383,S4,P2,UNLOAD
2025-07-25T15:36:52.656997,S3,P6,LOAD
2025-07-25T15:36:53.857640,S4,P2,TRANSFER
2025-07-25T15:36:56.656168,S3,P6,PROCESS
2025-07-25T15:36:56.999131,S2,P10,UNLOAD
2025-07-25T15:36:58.847854,S2,P10,TRANSFER
2025-07-25T15:37:00.570534,S5,P9,UNLOAD
2025-07-25T15:37:01.095438,S1,P11,UNLOAD
2025-07-25T15:37:02.220982,S5,P9,BLOCK
2025-07-25T15:37:03.459075,S3,P6,UNLOAD
2025-07-25T15:37:03.648281,S1,P11,TRANSFER
2025-07-25T15:37:04.029288,S1,P12,LOAD
2025-07-25T15:37:04.415829,S5,P9,TRANSFER
2025-07-25T15:37:04.585742,S5,P1,LOAD
2025-07-25T15:37:06.173859,S3,P6,TRANSFER
2025-07-25T15:37:07.874902,S5,P1,PROCESS
2025-07-25T15:37:08.195395,S1,P12,PROCESS
2025-07-25T15:37:08.533242,S2,P11,LOAD
2025-07-25T15:37:11.861918,S2,P11,PROCESS
2025-07-25T15:37:13.536744,S3,P10,LOAD
2025-07-25T15:37:16.068261,S2,P11,UNLOAD
2025-07-25T15:37:17.508639,S3,P10,PROCESS
2025-07-25T15:37:17.908845,S2,P11,TRANSFER
2025-07-25T15:37:18.620883,S5,P1,UNLOAD
2025-07-25T15:37:20.280848,S5,P1,BLOCK
2025-07-25T15:37:20.315682,S1,P12,UNLOAD
2025-07-25T15:37:22.876167,S1,P12,TRANSFER
2025-07-25T15:37:23.307997,S1,P3,LOAD
2025-07-25T15:37:23.632881,S5,P1,TRANSFER
2025-07-25T15:37:23.846352,S5,P7,LOAD
2025-07-25T15:37:24.240538,S3,P10,UNLOAD
2025-07-25T15:37:26.972077,S3,P10,TRANSFER
2025-07-25T15:37:27.135071,S5,P7,PROCESS
2025-07-25T15:37:27.430633,S1,P3,PROCESS
2025-07-25T15:37:27.617630,S2,P12,LOAD
2025-07-25T15:37:30.957673,S2,P12,PROCESS
2025-07-25T15:37:32.704998,S4,P11,LOAD
2025-07-25T15:37:34.900290,S2,P12,UNLOAD
2025-07-25T15:37:35.975377,S4,P11,PROCESS
2025-07-25T15:37:36.748822,S2,P12,TRANSFER
2025-07-25T15:37:38.543550,S1,P3,UNLOAD
2025-07-25T15:37:40.526809,S5,P7,UNLOAD
2025-07-25T15:37:41.128554,S1,P3,TRANSFER
2025-07-25T15:37:41.530628,S1,P5,LOAD
2025-07-25T15:37:42.420893,S5,P7,TRANSFER
2025-07-25T15:37:42.767360,S5,P8,LOAD
2025-07-25T15:37:45.726602,S1,P5,PROCESS
2025-07-25T15:37:46.083734,S5,P8,PROCESS
2025-07-25T15:37:46.262704,S2,P3,LOAD
2025-07-25T15:37:47.437609,S4,P11,UNLOAD
2025-07-25T15:37:49.300197,S4,P11,TRANSFER
2025-07-25T15:37:49.667637,S2,P3,PROCESS
2025-07-25T15:37:51.306376,S3,P12,LOAD
2025-07-25T15:37:53.975915,S2,P3,UNLOAD
2025-07-25T15:37:55.273828,S3,P12,PROCESS
2025-07-25T15:37:55.811573,S2,P3,TRANSFER
2025-07-25T15:37:57.498852,S5,P8,UNLOAD
2025-07-25T15:37:58.253294,S1,P5,UNLOAD
2025-07-25T15:37:59.207091,S5,P8,BLOCK
2025-07-25T15:38:00.850634,S1,P5,TRANSFER
2025-07-25T15:38:01.249434,S1,P4,LOAD
2025-07-25T15:38:01.594601,S5,P8,TRANSFER
2025-07-25T15:38:01.763119,S5,P2,LOAD
2025-07-25T15:38:03.438281,S3,P12,UNLOAD
2025-07-25T15:38:05.041570,S5,P2,PROCESS
2025-07-25T15:38:05.343504,S1,P4,PROCESS
2025-07-25T15:38:05.596927,S2,P5,LOAD
2025-07-25T15:38:06.203790,S3,P12,TRANSFER
2025-07-25T15:38:08.942850,S2,P5,PROCESS
2025-07-25T15:38:10.536152,S4,P3,LOAD
2025-07-25T15:38:12.891887,S2,P5,UNLOAD
2025-07-25T15:38:13.824706,S4,P3,PROCESS
2025-07-25T15:38:14.696911,S2,P5,TRANSFER
2025-07-25T15:38:17.102656,S1,P4,UNLOAD
2025-07-25T15:38:17.758384,S5,P2,UNLOAD
2025-07-25T15:38:19.502940,S5,P2,BLOCK
2025-07-25T15:38:19.737245,S1,P4,TRANSFER
2025-07-25T15:38:20.198260,S1,P9,LOAD
2025-07-25T15:38:20.503077,S5,P2,TRANSFER
2025-07-25T15:38:20.666791,S5,P6,LOAD
2025-07-25T15:38:23.959909,S5,P6,PROCESS
2025-07-25T15:38:24.360231,S1,P9,PROCESS
2025-07-25T15:38:24.446905,S2,P4,LOAD
2025-07-25T15:38:25.453505,S4,P3,UNLOAD
2025-07-25T15:38:27.302513,S4,P3,TRANSFER
2025-07-25T15:38:27.780794,S2,P4,PROCESS
2025-07-25T15:38:29.434052,S4,P5,LOAD
2025-07-25T15:38:32.690996,S2,P4,UNLOAD
2025-07-25T15:38:32.700383,S4,P5,PROCESS
2025-07-25T15:38:34.530963,S2,P4,TRANSFER
2025-07-25T15:38:36.529686,S1,P9,UNLOAD
2025-07-25T15:38:36.733815,S5,P6,UNLOAD
2025-07-25T15:38:38.445501,S5,P6,BLOCK
2025-07-25T15:38:39.110320,S1,P9,TRANSFER
2025-07-25T15:38:39.518811,S1,P1,LOAD
2025-07-25T15:38:39.907091,S5,P6,TRANSFER
2025-07-25T15:38:40.077732,S5,P10,LOAD
2025-07-25T15:38:43.358735,S5,P10,PROCESS
2025-07-25T15:38:43.657469,S1,P1,PROCESS
2025-07-25T15:38:43.777220,S2,P9,LOAD
2025-07-25T15:38:44.979148,S4,P5,UNLOAD
2025-07-25T15:38:46.815652,S4,P5,TRANSFER
2025-07-25T15:38:47.121158,S2,P9,PROCESS
2025-07-25T15:38:49.321291,S4,P4,LOAD
2025-07-25T15:38:52.089203,S2,P9,UNLOAD
2025-07-25T15:38:52.602494,S4,P4,PROCESS
2025-07-25T15:38:53.896511,S2,P9,TRANSFER
2025-07-25T15:38:55.731589,S5,P10,UNLOAD
2025-07-25T15:38:55.971074,S1,P1,UNLOAD
2025-07-25T15:38:57.450765,S5,P10,BLOCK
2025-07-25T15:38:58.548123,S1,P1,TRANSFER
2025-07-25T15:38:58.930130,S1,P7,LOAD
2025-07-25T15:38:59.266821,S5,P10,TRANSFER
2025-07-25T15:38:59.440943,S5,P11,LOAD
2025-07-25T15:39:02.723130,S5,P11,PROCESS
2025-07-25T15:39:03.091058,S1,P7,PROCESS
2025-07-25T15:39:03.302839,S2,P1,LOAD
2025-07-25T15:39:04.876022,S4,P4,UNLOAD
2025-07-25T15:39:06.639557,S2,P1,PROCESS
2025-07-25T15:39:06.700775,S4,P4,TRANSFER
2025-07-25T15:39:08.252130,S3,P9,LOAD
2025-07-25T15:39:12.229311,S3,P9,PROCESS
2025-07-25T15:39:12.571761,S2,P1,UNLOAD
2025-07-25T15:39:14.357155,S2,P1,TRANSFER
2025-07-25T15:39:14.942431,S5,P11,UNLOAD
2025-07-25T15:39:15.719407,S1,P7,UNLOAD
2025-07-25T15:39:16.652797,S5,P11,BLOCK
2025-07-25T15:39:18.317934,S1,P7,TRANSFER
2025-07-25T15:39:18.423856,S3,P9,UNLOAD
2025-07-25T15:39:18.694517,S1,P8,LOAD
2025-07-25T15:39:19.083033,S5,P11,TRANSFER
2025-07-25T15:39:19.302737,S5,P12,LOAD
2025-07-25T15:39:21.171818,S3,P9,TRANSFER
2025-07-25T15:39:22.637831,S5,P12,PROCESS
2025-07-25T15:39:22.915441,S1,P8,PROCESS
2025-07-25T15:39:23.060985,S2,P7,LOAD
2025-07-25T15:39:26.409243,S2,P7,PROCESS
2025-07-25T15:39:28.687471,S3,P1,LOAD
2025-07-25T15:39:31.673900,S2,P7,UNLOAD
2025-07-25T15:39:32.664984,S3,P1,PROCESS
2025-07-25T15:39:33.498110,S2,P7,TRANSFER
2025-07-25T15:39:34.390334,S5,P12,UNLOAD
2025-07-25T15:39:34.464103,S1,P8,UNLOAD
2025-07-25T15:39:35.991206,S5,P12,BLOCK
2025-07-25T15:39:37.036768,S1,P8,TRANSFER
2025-07-25T15:39:37.431467,S1,P2,LOAD
2025-07-25T15:39:37.790624,S5,P12,TRANSFER
2025-07-25T15:39:37.960857,S5,P3,LOAD
2025-07-25T15:39:40.111788,S3,P1,UNLOAD
2025-07-25T15:39:41.251610,S5,P3,PROCESS
2025-07-25T15:39:41.615536,S1,P2,PROCESS
2025-07-25T15:39:41.707006,S2,P8,LOAD
2025-07-25T15:39:42.773917,S3,P1,TRANSFER
2025-07-25T15:39:45.097987,S2,P8,PROCESS
2025-07-25T15:39:48.187370,S4,P7,LOAD
2025-07-25T15:39:50.420578,S2,P8,UNLOAD
2025-07-25T15:39:51.465761,S4,P7,PROCESS
2025-07-25T15:39:52.267033,S2,P8,TRANSFER
2025-07-25T15:39:54.286482,S1,P2,UNLOAD
2025-07-25T15:39:54.330503,S5,P3,UNLOAD
2025-07-25T15:39:55.936935,S5,P3,BLOCK
2025-07-25T15:39:56.895303,S1,P2,TRANSFER
2025-07-25T15:39:57.314757,S1,P6,LOAD
2025-07-25T15:39:57.628798,S5,P3,TRANSFER
2025-07-25T15:39:57.801859,S5,P5,LOAD
2025-07-25T15:40:01.093909,S5,P5,PROCESS
2025-07-25T15:40:01.425524,S1,P6,PROCESS
2025-07-25T15:40:01.464110,S2,P2,LOAD
2025-07-25T15:40:03.384480,S4,P7,UNLOAD
2025-07-25T15:40:04.856882,S2,P2,PROCESS
2025-07-25T15:40:05.154521,S4,P7,TRANSFER
2025-07-25T15:40:06.906753,S3,P8,LOAD
2025-07-25T15:40:09.930789,S2,P2,UNLOAD
2025-07-25T15:40:10.888142,S3,P8,PROCESS
2025-07-25T15:40:11.848110,S2,P2,TRANSFER
2025-07-25T15:40:13.438960,S1,P6,UNLOAD
2025-07-25T15:40:13.865761,S5,P5,UNLOAD
2025-07-25T15:40:15.565098,S5,P5,BLOCK
2025-07-25T15:40:16.028361,S1,P6,TRANSFER
2025-07-25T15:40:16.390585,S1,P10,LOAD
2025-07-25T15:40:16.684930,S5,P5,TRANSFER
2025-07-25T15:40:16.862353,S5,P4,LOAD
2025-07-25T15:40:17.736972,S3,P8,UNLOAD
2025-07-25T15:40:20.147183,S5,P4,PROCESS
2025-07-25T15:40:20.502570,S3,P8,TRANSFER
2025-07-25T15:40:20.635451,S1,P10,PROCESS
2025-07-25T15:40:20.662096,S2,P6,LOAD
2025-07-25T15:40:24.046100,S2,P6,PROCESS
2025-07-25T15:40:26.224289,S3,P2,LOAD
2025-07-25T15:40:29.614332,S2,P6,UNLOAD
2025-07-25T15:40:30.193182,S3,P2,PROCESS
2025-07-25T15:40:31.472641,S2,P6,TRANSFER
2025-07-25T15:40:32.217009,S5,P4,UNLOAD
2025-07-25T15:40:32.246182,S1,P10,UNLOAD
2025-07-25T15:40:33.873600,S5,P4,BLOCK
2025-07-25T15:40:34.868246,S1,P10,TRANSFER
2025-07-25T15:40:35.269284,S1,P11,LOAD
2025-07-25T15:40:35.562495,S5,P4,TRANSFER
2025-07-25T15:40:35.727818,S5,P9,LOAD
2025-07-25T15:40:37.802619,S3,P2,UNLOAD
2025-07-25T15:40:39.003153,S5,P9,PROCESS
2025-07-25T15:40:39.406267,S1,P11,PROCESS
2025-07-25T15:40:39.543129,S2,P10,LOAD
2025-07-25T15:40:40.543607,S3,P2,TRANSFER
2025-07-25T15:40:42.934025,S2,P10,PROCESS
2025-07-25T15:40:45.779328,S3,P6,LOAD
2025-07-25T15:40:48.409197,S2,P10,UNLOAD
2025-07-25T15:40:49.787996,S3,P6,PROCESS
2025-07-25T15:40:50.216483,S5,P9,UNLOAD
2025-07-25T15:40:50.313168,S2,P10,TRANSFER
2025-07-25T15:40:50.817497,S1,P11,UNLOAD
2025-07-25T15:40:51.866766,S5,P9,BLOCK
2025-07-25T15:40:53.397647,S1,P11,TRANSFER
2025-07-25T15:40:53.788160,S1,P12,LOAD
2025-07-25T15:40:54.146777,S5,P9,TRANSFER
2025-07-25T15:40:54.336278,S5,P1,LOAD
2025-07-25T15:40:57.166563,S3,P6,UNLOAD
2025-07-25T15:40:57.614599,S5,P1,PROCESS
2025-07-25T15:40:57.968772,S1,P12,PROCESS
2025-07-25T15:40:58.179078,S2,P11,LOAD
2025-07-25T15:40:59.896330,S3,P6,TRANSFER
2025-07-25T15:41:01.513159,S2,P11,PROCESS
2025-07-25T15:41:04.653410,S3,P10,LOAD
2025-07-25T15:41:07.490813,S2,P11,UNLOAD
2025-07-25T15:41:08.625070,S3,P10,PROCESS
2025-07-25T15:41:09.251267,S2,P11,TRANSFER
2025-07-25T15:41:09.533051,S5,P1,UNLOAD
2025-07-25T15:41:10.088614,S1,P12,UNLOAD
2025-07-25T15:41:11.145787,S5,P1,BLOCK
2025-07-25T15:41:12.658472,S1,P12,TRANSFER
2025-07-25T15:41:13.056787,S1,P3,LOAD
2025-07-25T15:41:13.453844,S5,P1,TRANSFER
2025-07-25T15:41:13.620307,S5,P7,LOAD
2025-07-25T15:41:15.368896,S3,P10,UNLOAD
2025-07-25T15:41:16.890928,S5,P7,PROCESS
2025-07-25T15:41:17.233109,S1,P3,PROCESS
2025-07-25T15:41:17.259196,S2,P12,LOAD
2025-07-25T15:41:18.048050,S3,P10,TRANSFER
2025-07-25T15:41:20.602661,S2,P12,PROCESS
2025-07-25T15:41:24.137341,S4,P11,LOAD
2025-07-25T15:41:25.927655,S2,P12,UNLOAD
2025-07-25T15:41:27.412195,S4,P11,PROCESS
2025-07-25T15:41:27.739876,S2,P12,TRANSFER
2025-07-25T15:41:29.554200,S1,P3,UNLOAD
2025-07-25T15:41:29.811614,S5,P7,UNLOAD
2025-07-25T15:41:31.471582,S5,P7,BLOCK
2025-07-25T15:41:32.140751,S1,P3,TRANSFER
2025-07-25T15:41:32.543199,S1,P5,LOAD
2025-07-25T15:41:32.898841,S5,P7,TRANSFER
2025-07-25T15:41:33.070548,S5,P8,LOAD
2025-07-25T15:41:36.354506,S5,P8,PROCESS
2025-07-25T15:41:36.689236,S1,P5,PROCESS
2025-07-25T15:41:37.027556,S2,P3,LOAD
2025-07-25T15:41:38.982110,S4,P11,UNLOAD
2025-07-25T15:41:40.366904,S2,P3,PROCESS
2025-07-25T15:41:40.798989,S4,P11,TRANSFER
2025-07-25T15:41:41.959191,S3,P12,LOAD
2025-07-25T15:41:45.924680,S3,P12,PROCESS
2025-07-25T15:41:46.307510,S2,P3,UNLOAD
2025-07-25T15:41:46.847921,S5,P8,UNLOAD
2025-07-25T15:41:48.143247,S2,P3,TRANSFER
2025-07-25T15:41:48.251107,S1,P5,UNLOAD
2025-07-25T15:41:48.506420,S5,P8,BLOCK
2025-07-25T15:41:50.856097,S1,P5,TRANSFER
2025-07-25T15:41:51.211503,S1,P4,LOAD
2025-07-25T15:41:51.612296,S5,P8,TRANSFER
2025-07-25T15:41:51.784682,S5,P2,LOAD
2025-07-25T15:41:51.953139,S3,P12,UNLOAD
2025-07-25T15:41:54.714413,S3,P12,TRANSFER
2025-07-25T15:41:55.090373,S5,P2,PROCESS
2025-07-25T15:41:55.364090,S1,P4,PROCESS
2025-07-25T15:41:55.798511,S2,P5,LOAD
2025-07-25T15:41:59.142550,S2,P5,PROCESS
2025-07-25T15:42:02.958144,S4,P3,LOAD
2025-07-25T15:42:04.462832,S2,P5,UNLOAD
2025-07-25T15:42:06.249216,S4,P3,PROCESS
2025-07-25T15:42:06.340595,S2,P5,TRANSFER
2025-07-25T15:42:07.202524,S5,P2,UNLOAD
2025-07-25T15:42:07.223663,S1,P4,UNLOAD
2025-07-25T15:42:08.808898,S5,P2,BLOCK
2025-07-25T15:42:09.809399,S1,P4,TRANSFER
2025-07-25T15:42:10.214202,S1,P9,LOAD
2025-07-25T15:42:10.613416,S5,P2,TRANSFER
2025-07-25T15:42:10.778521,S5,P6,LOAD
2025-07-25T15:42:14.064606,S5,P6,PROCESS
2025-07-25T15:42:14.369336,S1,P9,PROCESS
2025-07-25T15:42:14.443729,S2,P4,LOAD
2025-07-25T15:42:17.889842,S2,P4,PROCESS
2025-07-25T15:42:18.304939,S4,P3,UNLOAD
2025-07-25T15:42:20.119218,S4,P3,TRANSFER
2025-07-25T15:42:21.331565,S4,P5,LOAD
2025-07-25T15:42:22.668064,S2,P4,UNLOAD
2025-07-25T15:42:24.506867,S2,P4,TRANSFER
2025-07-25T15:42:24.621641,S4,P5,PROCESS
2025-07-25T15:42:26.416850,S5,P6,UNLOAD
2025-07-25T15:42:26.803242,S1,P9,UNLOAD
2025-07-25T15:42:28.118854,S5,P6,BLOCK
2025-07-25T15:42:29.384772,S1,P9,TRANSFER
2025-07-25T15:42:29.796179,S1,P1,LOAD
2025-07-25T15:42:30.101015,S5,P6,TRANSFER
2025-07-25T15:42:30.274441,S5,P10,LOAD
2025-07-25T15:42:33.613923,S5,P10,PROCESS
2025-07-25T15:42:33.969652,S1,P1,PROCESS
2025-07-25T15:42:34.201245,S2,P9,LOAD
2025-07-25T15:42:36.740489,S4,P5,UNLOAD
2025-07-25T15:42:37.591970,S2,P9,PROCESS
2025-07-25T15:42:38.555455,S4,P5,TRANSFER
2025-07-25T15:42:39.285206,S4,P4,LOAD
2025-07-25T15:42:42.559702,S4,P4,PROCESS
2025-07-25T15:42:43.520287,S2,P9,UNLOAD
2025-07-25T15:42:45.277196,S5,P10,UNLOAD
2025-07-25T15:42:45.380185,S2,P9,TRANSFER
2025-07-25T15:42:45.521574,S1,P1,UNLOAD
2025-07-25T15:42:46.880606,S5,P10,BLOCK
2025-07-25T15:42:48.099027,S1,P1,TRANSFER
2025-07-25T15:42:48.498197,S1,P7,LOAD
2025-07-25T15:42:48.873125,S5,P10,TRANSFER
2025-07-25T15:42:49.043732,S5,P11,LOAD
2025-07-25T15:42:52.328768,S5,P11,PROCESS
2025-07-25T15:42:52.630013,S1,P7,PROCESS
2025-07-25T15:42:52.848926,S2,P1,LOAD
2025-07-25T15:42:53.770168,S4,P4,UNLOAD
2025-07-25T15:42:55.587159,S4,P4,TRANSFER
2025-07-25T15:42:56.188663,S2,P1,PROCESS
2025-07-25T15:43:00.079474,S4,P9,LOAD
2025-07-25T15:43:01.659366,S2,P1,UNLOAD
2025-07-25T15:43:03.385589,S4,P9,PROCESS
2025-07-25T15:43:03.637047,S2,P1,TRANSFER
2025-07-25T15:48:56.746226,S3,P10,UNLOAD
2025-07-25T15:48:58.005057,S5,P7,PROCESS
2025-07-25T15:48:58.124455,S1,P3,PROCESS
2025-07-25T15:48:58.248628,S2,P12,LOAD
2025-07-25T15:48:59.548059,S3,P10,TRANSFER
2025-07-25T15:49:01.583262,S2,P12,PROCESS
2025-07-25T15:49:03.409020,S3,P11,LOAD
2025-07-25T15:49:07.329491,S2,P12,UNLOAD
2025-07-25T15:49:07.379953,S3,P11,PROCESS
2025-07-25T15:49:09.129490,S2,P12,TRANSFER
2025-07-25T15:49:10.200005,S1,P3,UNLOAD
2025-07-25T15:49:10.387906,S5,P7,UNLOAD
2025-07-25T15:49:12.117064,S5,P7,BLOCK
2025-07-25T15:49:12.831487,S1,P3,TRANSFER
2025-07-25T15:49:13.240550,S1,P5,LOAD
2025-07-25T15:49:13.588849,S5,P7,TRANSFER
2025-07-25T15:49:13.761197,S5,P8,LOAD
2025-07-25T15:49:14.087984,S3,P11,UNLOAD
2025-07-25T15:49:16.809189,S3,P11,TRANSFER
2025-07-25T15:49:17.048764,S5,P8,PROCESS
2025-07-25T15:49:17.397057,S1,P5,PROCESS
2025-07-25T15:49:17.558614,S2,P3,LOAD
2025-07-25T15:49:20.899180,S2,P3,PROCESS
2025-07-25T15:49:23.632158,S3,P12,LOAD
2025-07-25T15:49:25.308712,S2,P3,UNLOAD
2025-07-25T15:49:27.212628,S2,P3,TRANSFER
2025-07-25T15:49:27.613355,S3,P12,PROCESS
2025-07-25T15:49:28.851461,S5,P8,UNLOAD
2025-07-25T15:49:30.287088,S1,P5,UNLOAD
2025-07-25T15:49:30.453833,S5,P8,BLOCK
2025-07-25T15:49:32.850634,S1,P5,TRANSFER
2025-07-25T15:49:33.279696,S1,P4,LOAD
2025-07-25T15:49:33.576997,S5,P8,TRANSFER
2025-07-25T15:49:33.743223,S5,P2,LOAD
2025-07-25T15:49:34.710759,S3,P12,UNLOAD
2025-07-25T15:49:37.024759,S5,P2,PROCESS
2025-07-25T15:49:37.424376,S1,P4,PROCESS
2025-07-25T15:49:37.504013,S3,P12,TRANSFER
2025-07-25T15:49:37.549681,S2,P5,LOAD
2025-07-25T15:49:40.887961,S2,P5,PROCESS
2025-07-25T15:49:41.584138,S3,P3,LOAD
2025-07-25T15:49:45.551362,S3,P3,PROCESS
2025-07-25T15:49:47.074075,S2,P5,UNLOAD
2025-07-25T15:49:48.879187,S2,P5,TRANSFER
2025-07-25T15:49:49.894392,S1,P4,UNLOAD
2025-07-25T15:49:49.954962,S5,P2,UNLOAD
2025-07-25T15:49:51.553931,S5,P2,BLOCK
2025-07-25T15:49:52.536692,S1,P4,TRANSFER
2025-07-25T15:49:52.841662,S3,P3,UNLOAD
2025-07-25T15:49:52.944459,S1,P9,LOAD
2025-07-25T15:49:53.242356,S5,P2,TRANSFER
2025-07-25T15:49:53.407077,S5,P6,LOAD
2025-07-25T15:49:55.528315,S3,P3,TRANSFER
2025-07-25T15:49:56.693750,S5,P6,PROCESS
2025-07-25T15:49:57.075223,S1,P9,PROCESS
2025-07-25T15:49:57.092615,S2,P4,LOAD
2025-07-25T15:50:00.439532,S2,P4,PROCESS
2025-07-25T15:50:03.877300,S4,P5,LOAD
2025-07-25T15:50:05.860781,S2,P4,UNLOAD
2025-07-25T15:50:07.165593,S4,P5,PROCESS
2025-07-25T15:50:07.676013,S2,P4,TRANSFER
2025-07-25T15:50:08.383623,S1,P9,UNLOAD
2025-07-25T15:50:08.963695,S5,P6,UNLOAD
2025-07-25T15:50:10.620355,S5,P6,BLOCK
2025-07-25T15:50:10.986528,S1,P9,TRANSFER
2025-07-25T15:50:11.371206,S1,P1,LOAD
2025-07-25T15:50:11.747036,S5,P6,TRANSFER
2025-07-25T15:50:11.915047,S5,P10,LOAD
2025-07-25T15:50:15.196402,S5,P10,PROCESS
2025-07-25T15:50:15.541384,S1,P1,PROCESS
2025-07-25T15:50:15.752070,S2,P9,LOAD
2025-07-25T15:50:19.088762,S2,P9,PROCESS
2025-07-25T15:50:19.364420,S4,P5,UNLOAD
2025-07-25T15:50:21.217986,S4,P5,TRANSFER
2025-07-25T15:50:22.302030,S4,P4,LOAD
2025-07-25T15:50:25.327806,S2,P9,UNLOAD
2025-07-25T15:50:25.577661,S4,P4,PROCESS
2025-07-25T15:50:26.433204,S1,P1,UNLOAD
2025-07-25T15:50:27.192821,S2,P9,TRANSFER
2025-07-25T15:50:28.117550,S5,P10,UNLOAD
2025-07-25T15:50:29.024454,S1,P1,TRANSFER
2025-07-25T15:50:29.443299,S1,P7,LOAD
2025-07-25T15:50:30.176224,S5,P10,TRANSFER
2025-07-25T15:50:30.358212,S5,P11,LOAD
2025-07-25T15:50:33.585629,S1,P7,PROCESS
2025-07-25T15:50:33.635797,S5,P11,PROCESS
2025-07-25T15:50:33.719842,S2,P1,LOAD
2025-07-25T15:50:37.058682,S2,P1,PROCESS
2025-07-25T15:50:38.047139,S4,P4,UNLOAD
2025-07-25T15:50:39.925725,S4,P4,TRANSFER
2025-07-25T15:50:41.471507,S2,P1,UNLOAD
2025-07-25T15:50:41.881969,S3,P9,LOAD
2025-07-25T15:50:43.362579,S2,P1,TRANSFER
2025-07-25T15:50:45.460733,S5,P11,UNLOAD
2025-07-25T15:50:45.847456,S3,P9,PROCESS
2025-07-25T15:50:46.260077,S1,P7,UNLOAD
2025-07-25T15:50:47.077126,S5,P11,BLOCK
2025-07-25T15:50:48.844653,S1,P7,TRANSFER
2025-07-25T15:50:49.243151,S1,P8,LOAD
2025-07-25T15:50:49.573674,S5,P11,TRANSFER
2025-07-25T15:50:49.749897,S5,P12,LOAD
2025-07-25T15:50:52.547858,S3,P9,UNLOAD
2025-07-25T15:50:53.035843,S5,P12,PROCESS
2025-07-25T15:50:53.399247,S1,P8,PROCESS
2025-07-25T15:50:53.467920,S2,P7,LOAD
2025-07-25T15:50:55.287848,S3,P9,TRANSFER
2025-07-25T15:50:56.812982,S2,P7,PROCESS
2025-07-25T15:50:58.068906,S4,P1,LOAD
2025-07-25T15:51:01.265551,S2,P7,UNLOAD
2025-07-25T15:51:01.353693,S4,P1,PROCESS
2025-07-25T15:51:03.102646,S2,P7,TRANSFER
2025-07-25T15:51:04.446353,S5,P12,UNLOAD
2025-07-25T15:51:05.051143,S1,P8,UNLOAD
2025-07-25T15:51:06.102827,S5,P12,BLOCK
2025-07-25T15:51:07.637535,S1,P8,TRANSFER
2025-07-25T15:51:08.039257,S1,P2,LOAD
2025-07-25T15:51:08.401909,S5,P12,TRANSFER
2025-07-25T15:51:08.576266,S5,P3,LOAD
