time,station,part,activity
2025-07-21T12:46:26.295377,S5,P4,LOAD
2025-07-21T12:46:27.120353,S3,P8,UNLOAD
2025-07-21T12:46:29.648111,S5,P4,PROCESS
2025-07-21T12:46:29.667143,S1,P11,PROCESS
2025-07-21T12:46:29.997786,S3,P8,TRANSFER
2025-07-21T12:46:30.230509,S2,P10,LOAD
2025-07-21T12:46:33.627942,S2,P10,PROCESS
2025-07-21T12:46:35.021243,S3,P6,LOAD
2025-07-21T12:46:38.693448,S2,P10,UNLOAD
2025-07-21T12:46:39.041078,S3,P6,PROCESS
2025-07-21T12:46:40.531269,S2,P10,TRANSFER
2025-07-21T12:46:41.590359,S1,P11,UNLOAD
2025-07-21T12:46:41.931889,S5,P4,UNLOAD
2025-07-21T12:46:43.743628,S5,P4,BLOCK
2025-07-21T12:46:44.324737,S1,P11,TRANSFER
2025-07-21T12:46:44.809726,S1,P12,LOAD
2025-07-21T12:46:45.413307,S5,P4,TRANSFER
2025-07-21T12:46:45.593047,S5,P5,LOAD
2025-07-21T12:46:46.301992,S3,P6,UNLOAD
2025-07-21T12:46:48.899230,S5,P5,PROCESS
2025-07-21T12:46:49.105763,S1,P12,PROCESS
2025-07-21T12:46:49.185829,S3,P6,TRANSFER
2025-07-21T12:46:49.563946,S2,P11,LOAD
2025-07-21T12:46:52.976042,S2,P11,PROCESS
2025-07-21T12:46:55.001619,S3,P10,LOAD
2025-07-21T12:46:58.142863,S2,P11,UNLOAD
2025-07-21T12:46:59.019797,S3,P10,PROCESS
2025-07-21T12:46:59.927960,S2,P11,TRANSFER
2025-07-21T12:47:00.168344,S5,P5,UNLOAD
2025-07-21T12:47:00.985731,S1,P12,UNLOAD
2025-07-21T12:47:01.927952,S5,P5,BLOCK
2025-07-21T12:47:03.629555,S1,P12,TRANSFER
2025-07-21T12:47:04.071447,S1,P1,LOAD
2025-07-21T12:47:04.736617,S5,P5,TRANSFER
2025-07-21T12:47:04.923968,S5,P9,LOAD
2025-07-21T12:47:05.560646,S3,P10,UNLOAD
2025-07-21T12:47:08.225212,S5,P9,PROCESS
2025-07-21T12:47:08.319457,S3,P10,TRANSFER
2025-07-21T12:47:08.387577,S1,P1,PROCESS
2025-07-21T12:47:08.897359,S2,P12,LOAD
2025-07-21T12:47:12.284101,S2,P12,PROCESS
2025-07-21T12:47:14.314568,S3,P11,LOAD
2025-07-21T12:47:17.859472,S2,P12,UNLOAD
2025-07-21T12:47:18.289654,S3,P11,PROCESS
2025-07-21T12:47:19.697026,S2,P12,TRANSFER
2025-07-21T12:47:20.435002,S1,P1,UNLOAD
2025-07-21T12:47:21.311317,S5,P9,UNLOAD
2025-07-21T12:47:23.061786,S5,P9,BLOCK
2025-07-21T12:47:23.216427,S1,P1,TRANSFER
2025-07-21T12:47:23.743667,S1,P2,LOAD
2025-07-21T12:47:24.312629,S5,P9,TRANSFER
2025-07-21T12:47:24.500480,S5,P7,LOAD
2025-07-21T12:47:24.728563,S3,P11,UNLOAD
2025-07-21T12:47:27.521071,S3,P11,TRANSFER
2025-07-21T12:47:27.806671,S5,P7,PROCESS
2025-07-21T12:47:28.067352,S1,P2,PROCESS
2025-07-21T12:47:28.416646,S2,P1,LOAD
2025-07-21T12:47:31.814842,S2,P1,PROCESS
2025-07-21T12:47:34.096663,S3,P12,LOAD
2025-07-21T12:47:36.230586,S2,P1,UNLOAD
2025-07-21T12:47:38.069642,S3,P12,PROCESS
2025-07-21T12:47:38.081075,S2,P1,TRANSFER
2025-07-21T12:47:38.867744,S5,P7,UNLOAD
2025-07-21T12:47:40.461599,S1,P2,UNLOAD
2025-07-21T12:47:40.560298,S5,P7,BLOCK
2025-07-21T12:47:43.192577,S1,P2,TRANSFER
2025-07-21T12:47:43.604499,S1,P3,LOAD
2025-07-21T12:47:44.143832,S5,P7,TRANSFER
2025-07-21T12:47:44.331228,S5,P8,LOAD
2025-07-21T12:47:45.779127,S3,P12,UNLOAD
2025-07-21T12:47:47.667217,S5,P8,PROCESS
2025-07-21T12:47:47.811033,S1,P3,PROCESS
2025-07-21T12:47:48.432692,S2,P2,LOAD
2025-07-21T12:47:48.582437,S3,P12,TRANSFER
2025-07-21T12:47:51.794102,S2,P2,PROCESS
2025-07-21T12:47:52.719896,S3,P1,LOAD
2025-07-21T12:47:56.738812,S3,P1,PROCESS
2025-07-21T12:47:57.141852,S2,P2,UNLOAD
2025-07-21T12:47:59.004744,S2,P2,TRANSFER
2025-07-21T12:48:00.200036,S5,P8,UNLOAD
2025-07-21T12:48:00.350312,S1,P3,UNLOAD
2025-07-21T12:48:02.040453,S5,P8,BLOCK
2025-07-21T12:48:03.157981,S1,P3,TRANSFER
2025-07-21T12:48:03.718028,S1,P4,LOAD
2025-07-21T12:48:04.036907,S3,P1,UNLOAD
2025-07-21T12:48:04.357671,S5,P8,TRANSFER
2025-07-21T12:48:04.537685,S5,P6,LOAD
2025-07-21T12:48:06.778277,S3,P1,TRANSFER
2025-07-21T12:48:07.871707,S5,P6,PROCESS
2025-07-21T12:48:07.906259,S1,P4,PROCESS
2025-07-21T12:48:08.442947,S2,P3,LOAD
2025-07-21T12:48:11.837528,S2,P3,PROCESS
2025-07-21T12:48:13.395913,S3,P2,LOAD
2025-07-21T12:48:16.606058,S2,P3,UNLOAD
2025-07-21T12:48:17.420364,S3,P2,PROCESS
2025-07-21T12:48:18.426529,S2,P3,TRANSFER
2025-07-21T12:48:19.422517,S1,P4,UNLOAD
2025-07-21T12:48:19.832430,S5,P6,UNLOAD
2025-07-21T12:48:21.730514,S5,P6,BLOCK
2025-07-21T12:48:22.140009,S1,P4,TRANSFER
2025-07-21T12:48:22.557824,S1,P5,LOAD
2025-07-21T12:48:23.232680,S5,P6,TRANSFER
2025-07-21T12:48:23.421930,S5,P10,LOAD
2025-07-21T12:48:25.088497,S3,P2,UNLOAD
2025-07-21T12:48:26.767840,S5,P10,PROCESS
2025-07-21T12:48:26.891361,S1,P5,PROCESS
2025-07-21T12:48:27.327506,S2,P4,LOAD
2025-07-21T12:48:27.851132,S3,P2,TRANSFER
2025-07-21T12:48:30.726482,S2,P4,PROCESS
2025-07-21T12:48:33.161162,S3,P3,LOAD
2025-07-21T12:48:36.701982,S2,P4,UNLOAD
2025-07-21T12:48:37.189119,S3,P3,PROCESS
2025-07-21T12:48:37.581009,S5,P10,UNLOAD
2025-07-21T12:48:37.602137,S1,P5,UNLOAD
2025-07-21T12:48:38.542752,S2,P4,TRANSFER
2025-07-21T12:48:39.337226,S5,P10,BLOCK
2025-07-21T12:48:40.353842,S1,P5,TRANSFER
2025-07-21T12:48:40.823546,S1,P9,LOAD
2025-07-21T12:48:41.480564,S5,P10,TRANSFER
2025-07-21T12:48:41.653387,S5,P11,LOAD
2025-07-21T12:48:43.992906,S3,P3,UNLOAD
2025-07-21T12:48:44.948086,S5,P11,PROCESS
2025-07-21T12:48:45.144574,S1,P9,PROCESS
2025-07-21T12:48:45.759855,S2,P5,LOAD
2025-07-21T12:48:46.703109,S3,P3,TRANSFER
2025-07-21T12:48:49.164296,S2,P5,PROCESS
2025-07-21T12:48:52.942362,S3,P4,LOAD
2025-07-21T12:48:55.187953,S2,P5,UNLOAD
2025-07-21T12:48:56.926450,S3,P4,PROCESS
2025-07-21T12:48:56.969439,S5,P11,UNLOAD
2025-07-21T12:48:57.070237,S1,P9,UNLOAD
2025-07-21T12:48:57.084751,S2,P5,TRANSFER
2025-07-21T12:48:58.721069,S5,P11,BLOCK
2025-07-21T12:48:59.776353,S1,P9,TRANSFER
2025-07-21T12:49:00.211397,S1,P7,LOAD
2025-07-21T12:49:00.815372,S5,P11,TRANSFER
2025-07-21T12:49:00.999388,S5,P12,LOAD
2025-07-21T12:49:04.335306,S5,P12,PROCESS
2025-07-21T12:49:04.455451,S1,P7,PROCESS
2025-07-21T12:49:04.749715,S3,P4,UNLOAD
2025-07-21T12:49:05.084539,S2,P9,LOAD
2025-07-21T12:49:07.527196,S3,P4,TRANSFER
2025-07-21T12:49:08.479892,S2,P9,PROCESS
2025-07-21T12:49:11.579873,S3,P5,LOAD
2025-07-21T12:49:13.440878,S2,P9,UNLOAD
2025-07-21T12:49:15.373066,S2,P9,TRANSFER
2025-07-21T12:49:15.568651,S3,P5,PROCESS
2025-07-21T12:49:15.769598,S1,P7,UNLOAD
2025-07-21T12:49:16.358121,S5,P12,UNLOAD
2025-07-21T12:49:18.213235,S5,P12,BLOCK
2025-07-21T12:49:18.407442,S1,P7,TRANSFER
2025-07-21T12:49:18.867274,S1,P8,LOAD
2025-07-21T12:49:19.420387,S5,P12,TRANSFER
2025-07-21T12:49:19.597360,S5,P1,LOAD
2025-07-21T12:49:22.161433,S3,P5,UNLOAD
2025-07-21T12:49:22.932935,S5,P1,PROCESS
2025-07-21T12:49:23.176457,S1,P8,PROCESS
2025-07-21T12:49:23.752966,S2,P7,LOAD
2025-07-21T12:49:24.925860,S3,P5,TRANSFER
2025-07-21T12:49:27.161859,S2,P7,PROCESS
2025-07-21T12:49:29.991638,S3,P9,LOAD
2025-07-21T12:49:33.294072,S2,P7,UNLOAD
2025-07-21T12:49:33.940494,S5,P1,UNLOAD
2025-07-21T12:49:34.015105,S3,P9,PROCESS
2025-07-21T12:49:34.913544,S1,P8,UNLOAD
2025-07-21T12:49:35.096760,S2,P7,TRANSFER
2025-07-21T12:49:36.061179,S5,P1,BLOCK
2025-07-21T12:49:37.634171,S1,P8,TRANSFER
2025-07-21T12:49:38.102996,S1,P6,LOAD
2025-07-21T12:49:38.648535,S5,P1,TRANSFER
2025-07-21T12:49:38.841255,S5,P2,LOAD
2025-07-21T12:49:40.615717,S3,P9,UNLOAD
2025-07-21T12:49:42.143641,S5,P2,PROCESS
2025-07-21T12:49:42.434182,S1,P6,PROCESS
2025-07-21T12:49:42.824796,S2,P8,LOAD
2025-07-21T12:49:43.397145,S3,P9,TRANSFER
2025-07-21T12:49:46.265790,S2,P8,PROCESS
2025-07-21T12:49:49.548359,S3,P7,LOAD
2025-07-21T12:49:51.380452,S2,P8,UNLOAD
2025-07-21T12:49:53.148584,S5,P2,UNLOAD
2025-07-21T12:49:53.195962,S2,P8,TRANSFER
2025-07-21T12:49:53.529697,S3,P7,PROCESS
2025-07-21T12:49:54.194213,S1,P6,UNLOAD
2025-07-21T12:49:54.891255,S5,P2,BLOCK
2025-07-21T12:49:56.837023,S1,P6,TRANSFER
2025-07-21T12:49:57.322806,S1,P10,LOAD
2025-07-21T12:49:58.021980,S5,P2,TRANSFER
2025-07-21T12:49:58.197842,S5,P3,LOAD
2025-07-21T12:50:00.023221,S3,P7,UNLOAD
2025-07-21T12:50:01.474141,S5,P3,PROCESS
2025-07-21T12:50:01.636092,S1,P10,PROCESS
2025-07-21T12:50:02.156008,S2,P6,LOAD
2025-07-21T12:50:02.847968,S3,P7,TRANSFER
2025-07-21T12:50:05.603438,S2,P6,PROCESS
2025-07-21T12:50:07.503081,S3,P8,LOAD
2025-07-21T12:50:10.010851,S2,P6,UNLOAD
2025-07-21T12:50:11.481078,S3,P8,PROCESS
2025-07-21T12:50:11.864660,S2,P6,TRANSFER
2025-07-21T12:50:14.274750,S1,P10,UNLOAD
2025-07-21T12:50:14.316981,S5,P3,UNLOAD
2025-07-21T12:50:16.130591,S5,P3,BLOCK
2025-07-21T12:50:16.939610,S1,P10,TRANSFER
2025-07-21T12:50:17.366766,S1,P11,LOAD
2025-07-21T12:50:17.988612,S5,P3,TRANSFER
2025-07-21T12:50:18.166979,S5,P4,LOAD
2025-07-21T12:50:19.431339,S3,P8,UNLOAD
2025-07-21T12:50:21.455333,S5,P4,PROCESS
2025-07-21T12:50:21.586672,S1,P11,PROCESS
2025-07-21T12:50:22.142722,S2,P10,LOAD
2025-07-21T12:50:22.200312,S3,P8,TRANSFER
2025-07-21T12:50:25.534451,S2,P10,PROCESS
2025-07-21T12:50:26.162421,S3,P6,LOAD
2025-07-21T12:50:30.137869,S3,P6,PROCESS
2025-07-21T12:50:30.139262,S2,P10,UNLOAD
2025-07-21T12:50:31.954634,S2,P10,TRANSFER
2025-07-21T12:50:33.123186,S5,P4,UNLOAD
2025-07-21T12:50:34.873420,S5,P4,BLOCK
2025-07-21T12:50:35.050809,S1,P11,UNLOAD
2025-07-21T12:50:36.389809,S3,P6,UNLOAD
2025-07-21T12:50:37.684869,S1,P11,TRANSFER
2025-07-21T12:50:38.212850,S1,P12,LOAD
2025-07-21T12:50:38.712413,S5,P4,TRANSFER
2025-07-21T12:50:38.892647,S5,P5,LOAD
2025-07-21T12:50:39.331241,S3,P6,TRANSFER
2025-07-21T12:50:42.243717,S5,P5,PROCESS
2025-07-21T12:50:42.496227,S1,P12,PROCESS
2025-07-21T12:50:43.046563,S2,P11,LOAD
2025-07-21T12:50:46.384948,S3,P10,LOAD
2025-07-21T12:50:46.446099,S2,P11,PROCESS
2025-07-21T12:50:50.359173,S3,P10,PROCESS
2025-07-21T12:50:51.819638,S2,P11,UNLOAD
2025-07-21T12:50:53.614840,S2,P11,TRANSFER
2025-07-21T12:50:54.533346,S1,P12,UNLOAD
2025-07-21T12:50:54.718224,S5,P5,UNLOAD
2025-07-21T12:50:56.459675,S5,P5,BLOCK
2025-07-21T12:50:57.317829,S1,P12,TRANSFER
2025-07-21T12:50:57.812985,S1,P1,LOAD
2025-07-21T12:50:58.350465,S5,P5,TRANSFER
2025-07-21T12:50:58.481629,S3,P10,UNLOAD
2025-07-21T12:50:58.553365,S5,P9,LOAD
2025-07-21T12:51:01.299921,S3,P10,TRANSFER
2025-07-21T12:51:01.848655,S5,P9,PROCESS
2025-07-21T12:51:02.178232,S1,P1,PROCESS
2025-07-21T12:51:02.844595,S2,P12,LOAD
2025-07-21T12:51:06.235919,S2,P12,PROCESS
2025-07-21T12:51:07.949246,S3,P11,LOAD
2025-07-21T12:51:10.081881,S2,P12,UNLOAD
2025-07-21T12:51:11.964745,S2,P12,TRANSFER
2025-07-21T12:51:11.996335,S3,P11,PROCESS
2025-07-21T12:51:14.166596,S5,P9,UNLOAD
2025-07-21T12:51:15.449841,S1,P1,UNLOAD
2025-07-21T12:51:16.002345,S5,P9,BLOCK
2025-07-21T12:51:18.142775,S1,P1,TRANSFER
2025-07-21T12:51:18.689438,S1,P2,LOAD
2025-07-21T12:51:18.867782,S3,P11,UNLOAD
2025-07-21T12:51:19.297398,S5,P9,TRANSFER
2025-07-21T12:51:19.531661,S5,P7,LOAD
2025-07-21T12:51:21.685465,S3,P11,TRANSFER
2025-07-21T12:51:22.839195,S5,P7,PROCESS
2025-07-21T12:51:23.030111,S1,P2,PROCESS
2025-07-21T12:51:23.517858,S2,P1,LOAD
2025-07-21T12:51:25.974686,S3,P12,LOAD
2025-07-21T12:51:26.912860,S2,P1,PROCESS
2025-07-21T12:51:29.948400,S3,P12,PROCESS
2025-07-21T12:51:32.487953,S2,P1,UNLOAD
2025-07-21T12:51:33.839180,S5,P7,UNLOAD
2025-07-21T12:51:33.935514,S1,P2,UNLOAD
2025-07-21T12:51:34.312989,S2,P1,TRANSFER
2025-07-21T12:51:35.639314,S5,P7,BLOCK
2025-07-21T12:51:36.704900,S1,P2,TRANSFER
2025-07-21T12:51:37.164329,S1,P3,LOAD
2025-07-21T12:51:37.728490,S5,P7,TRANSFER
2025-07-21T12:51:37.819719,S3,P12,UNLOAD
2025-07-21T12:51:37.908617,S5,P8,LOAD
2025-07-21T12:51:40.631559,S3,P12,TRANSFER
2025-07-21T12:51:41.210446,S5,P8,PROCESS
2025-07-21T12:51:41.490190,S1,P3,PROCESS
2025-07-21T12:51:41.914792,S2,P2,LOAD
2025-07-21T12:51:45.304251,S2,P2,PROCESS
2025-07-21T12:51:48.551770,S3,P1,LOAD
2025-07-21T12:51:50.762402,S2,P2,UNLOAD
2025-07-21T12:51:52.521516,S3,P1,PROCESS
2025-07-21T12:51:52.541971,S2,P2,TRANSFER
2025-07-21T12:51:53.780977,S5,P8,UNLOAD
2025-07-21T12:51:54.389026,S1,P3,UNLOAD
2025-07-21T12:51:55.573590,S5,P8,BLOCK
2025-07-21T12:51:57.156077,S1,P3,TRANSFER
2025-07-21T12:51:57.615508,S1,P4,LOAD
2025-07-21T12:51:58.304445,S5,P8,TRANSFER
2025-07-21T12:51:58.538694,S5,P6,LOAD
2025-07-21T12:51:59.275760,S3,P1,UNLOAD
2025-07-21T12:52:01.848694,S5,P6,PROCESS
2025-07-21T12:52:01.857566,S1,P4,PROCESS
2025-07-21T12:52:02.219029,S3,P1,TRANSFER
2025-07-21T12:52:02.780464,S2,P3,LOAD
2025-07-21T12:52:06.176255,S2,P3,PROCESS
2025-07-21T12:52:07.011996,S3,P2,LOAD
2025-07-21T12:52:10.792312,S2,P3,UNLOAD
2025-07-21T12:52:11.078857,S3,P2,PROCESS
2025-07-21T12:52:12.602494,S2,P3,TRANSFER
2025-07-21T12:52:13.382768,S1,P4,UNLOAD
2025-07-21T12:52:13.788131,S5,P6,UNLOAD
2025-07-21T12:52:15.672507,S5,P6,BLOCK
2025-07-21T12:52:16.134035,S1,P4,TRANSFER
2025-07-21T12:52:16.567478,S1,P5,LOAD
2025-07-21T12:52:17.177929,S5,P6,TRANSFER
2025-07-21T12:52:17.352604,S5,P10,LOAD
2025-07-21T12:52:18.545381,S3,P2,UNLOAD
2025-07-21T12:52:20.695425,S5,P10,PROCESS
2025-07-21T12:52:20.867140,S1,P5,PROCESS
2025-07-21T12:52:21.318236,S3,P2,TRANSFER
2025-07-21T12:52:21.396962,S2,P4,LOAD
2025-07-21T12:52:24.781989,S2,P4,PROCESS
2025-07-21T12:52:26.756717,S3,P3,LOAD
2025-07-21T12:52:29.747652,S2,P4,UNLOAD
2025-07-21T12:52:30.722315,S3,P3,PROCESS
2025-07-21T12:52:31.573073,S2,P4,TRANSFER
2025-07-21T12:52:32.861997,S1,P5,UNLOAD
2025-07-21T12:52:32.920979,S5,P10,UNLOAD
2025-07-21T12:52:34.827104,S5,P10,BLOCK
2025-07-21T12:52:35.566782,S1,P5,TRANSFER
2025-07-21T12:52:36.114432,S1,P9,LOAD
2025-07-21T12:52:36.736612,S5,P10,TRANSFER
2025-07-21T12:52:36.913946,S5,P11,LOAD
2025-07-21T12:52:38.031919,S3,P3,UNLOAD
2025-07-21T12:52:40.251365,S5,P11,PROCESS
2025-07-21T12:52:40.368145,S1,P9,PROCESS
2025-07-21T12:52:40.807037,S3,P3,TRANSFER
2025-07-21T12:52:40.816746,S2,P5,LOAD
2025-07-21T12:52:44.156362,S2,P5,PROCESS
2025-07-21T12:52:46.107979,S3,P4,LOAD
2025-07-21T12:52:49.571075,S2,P5,UNLOAD
2025-07-21T12:52:50.076474,S3,P4,PROCESS
2025-07-21T12:52:51.415324,S2,P5,TRANSFER
2025-07-21T12:52:52.158302,S1,P9,UNLOAD
2025-07-21T12:52:52.229078,S5,P11,UNLOAD
2025-07-21T12:52:54.115167,S5,P11,BLOCK
2025-07-21T12:52:54.927493,S1,P9,TRANSFER
2025-07-21T12:52:55.421386,S1,P7,LOAD
2025-07-21T12:52:56.039201,S5,P11,TRANSFER
2025-07-21T12:52:56.218697,S5,P12,LOAD
2025-07-21T12:52:56.830612,S3,P4,UNLOAD
2025-07-21T12:52:59.526737,S5,P12,PROCESS
2025-07-21T12:52:59.610571,S3,P4,TRANSFER
2025-07-21T12:52:59.675687,S1,P7,PROCESS
2025-07-21T12:53:00.123494,S2,P9,LOAD
2025-07-21T12:53:03.563868,S2,P9,PROCESS
2025-07-21T12:53:05.844717,S3,P5,LOAD
2025-07-21T12:53:09.442661,S2,P9,UNLOAD
2025-07-21T12:53:09.859744,S3,P5,PROCESS
2025-07-21T12:53:10.386159,S1,P7,UNLOAD
2025-07-21T12:53:11.233023,S2,P9,TRANSFER
2025-07-21T12:53:11.342120,S5,P12,UNLOAD
2025-07-21T12:53:13.192658,S1,P7,TRANSFER
2025-07-21T12:53:13.242038,S5,P12,BLOCK
2025-07-21T12:53:13.601756,S1,P8,LOAD
2025-07-21T12:53:14.270237,S5,P12,TRANSFER
2025-07-21T12:53:14.445356,S5,P1,LOAD
2025-07-21T12:53:16.459341,S3,P5,UNLOAD
2025-07-21T12:53:17.728686,S5,P1,PROCESS
2025-07-21T12:53:17.862592,S1,P8,PROCESS
2025-07-21T12:53:18.324082,S2,P7,LOAD
2025-07-21T12:53:19.236985,S3,P5,TRANSFER
2025-07-21T12:53:21.736720,S2,P7,PROCESS
2025-07-21T12:53:26.038593,S3,P9,LOAD
2025-07-21T12:53:26.999449,S2,P7,UNLOAD
2025-07-21T12:53:28.793805,S2,P7,TRANSFER
2025-07-21T12:53:29.493844,S5,P1,UNLOAD
2025-07-21T12:53:29.808195,S1,P8,UNLOAD
2025-07-21T12:53:30.013117,S3,P9,PROCESS
2025-07-21T12:53:31.204061,S5,P1,BLOCK
2025-07-21T12:53:32.435738,S1,P8,TRANSFER
2025-07-21T12:53:32.865028,S1,P6,LOAD
2025-07-21T12:53:33.572587,S5,P1,TRANSFER
2025-07-21T12:53:33.757862,S5,P2,LOAD
2025-07-21T12:53:37.040161,S5,P2,PROCESS
2025-07-21T12:53:37.165675,S3,P9,UNLOAD
2025-07-21T12:53:37.212835,S1,P6,PROCESS
2025-07-21T12:53:37.645525,S2,P8,LOAD
2025-07-21T12:53:40.002083,S3,P9,TRANSFER
2025-07-21T12:53:41.037884,S2,P8,PROCESS
2025-07-21T12:53:43.106550,S3,P7,LOAD
2025-07-21T12:53:45.036656,S2,P8,UNLOAD
2025-07-21T12:53:46.869872,S2,P8,TRANSFER
2025-07-21T12:53:47.089611,S3,P7,PROCESS
2025-07-21T12:53:48.700337,S5,P2,UNLOAD
2025-07-21T12:53:48.996133,S1,P6,UNLOAD
2025-07-21T12:53:50.555141,S5,P2,BLOCK
2025-07-21T12:53:51.676964,S1,P6,TRANSFER
2025-07-21T12:53:52.194575,S1,P10,LOAD
2025-07-21T12:53:52.791756,S5,P2,TRANSFER
2025-07-21T12:53:52.973445,S5,P3,LOAD
2025-07-21T12:53:53.727555,S3,P7,UNLOAD
2025-07-21T12:53:56.291441,S5,P3,PROCESS
2025-07-21T12:53:56.426568,S1,P10,PROCESS
2025-07-21T12:53:56.545658,S3,P7,TRANSFER
2025-07-21T12:53:57.000535,S2,P6,LOAD
2025-07-21T12:54:00.391477,S2,P6,PROCESS
2025-07-21T12:54:01.282973,S3,P8,LOAD
2025-07-21T12:54:04.997074,S2,P6,UNLOAD
2025-07-21T12:54:05.309081,S3,P8,PROCESS
2025-07-21T12:54:06.891874,S2,P6,TRANSFER
2025-07-21T12:54:07.852954,S1,P10,UNLOAD
2025-07-21T12:54:07.890289,S5,P3,UNLOAD
2025-07-21T12:54:09.660989,S5,P3,BLOCK
2025-07-21T12:54:10.540831,S1,P10,TRANSFER
2025-07-21T12:54:11.031831,S1,P11,LOAD
2025-07-21T12:54:11.622130,S5,P3,TRANSFER
2025-07-21T12:54:11.804695,S5,P4,LOAD
2025-07-21T12:54:12.066448,S3,P8,UNLOAD
2025-07-21T12:54:14.881687,S3,P8,TRANSFER
2025-07-21T12:54:15.101183,S5,P4,PROCESS
2025-07-21T12:54:15.342707,S1,P11,PROCESS
2025-07-21T12:54:15.834802,S2,P10,LOAD
2025-07-21T12:54:19.282862,S2,P10,PROCESS
2025-07-21T12:54:21.298358,S3,P6,LOAD
2025-07-21T12:54:23.080297,S2,P10,UNLOAD
2025-07-21T12:54:24.955281,S2,P10,TRANSFER
2025-07-21T12:54:25.323138,S3,P6,PROCESS
2025-07-21T12:54:26.758390,S5,P4,UNLOAD
2025-07-21T12:54:27.775398,S1,P11,UNLOAD
2025-07-21T12:54:28.513243,S5,P4,BLOCK
2025-07-21T12:54:30.604305,S1,P11,TRANSFER
2025-07-21T12:54:31.033700,S1,P12,LOAD
2025-07-21T12:54:31.691706,S5,P4,TRANSFER
2025-07-21T12:54:31.877100,S5,P5,LOAD
2025-07-21T12:54:32.216199,S3,P6,UNLOAD
2025-07-21T12:54:34.979884,S3,P6,TRANSFER
2025-07-21T12:54:35.162718,S5,P5,PROCESS
2025-07-21T12:54:35.307324,S1,P12,PROCESS
2025-07-21T12:54:35.839947,S2,P11,LOAD
2025-07-21T12:54:39.233461,S2,P11,PROCESS
2025-07-21T12:54:39.250072,S3,P10,LOAD
2025-07-21T12:54:43.222525,S3,P10,PROCESS
2025-07-21T12:54:43.841358,S2,P11,UNLOAD
2025-07-21T12:54:45.676558,S2,P11,TRANSFER
2025-07-21T12:54:46.918084,S5,P5,UNLOAD
2025-07-21T12:54:47.204743,S1,P12,UNLOAD
2025-07-21T12:54:48.766465,S5,P5,BLOCK
2025-07-21T12:54:49.969566,S1,P12,TRANSFER
2025-07-21T12:54:50.362290,S1,P1,LOAD
2025-07-21T12:54:50.984163,S5,P5,TRANSFER
2025-07-21T12:54:51.051896,S3,P10,UNLOAD
2025-07-21T12:54:51.160672,S5,P9,LOAD
2025-07-21T12:54:53.922318,S3,P10,TRANSFER
2025-07-21T12:54:54.458662,S5,P9,PROCESS
2025-07-21T12:54:54.663833,S1,P1,PROCESS
2025-07-21T12:54:55.166039,S2,P12,LOAD
2025-07-21T12:54:58.605749,S2,P12,PROCESS
2025-07-21T12:55:00.169917,S3,P11,LOAD
2025-07-21T12:55:04.180931,S3,P11,PROCESS
2025-07-21T12:55:04.381287,S2,P12,UNLOAD
2025-07-21T12:55:06.169838,S2,P12,TRANSFER
2025-07-21T12:55:06.772581,S5,P9,UNLOAD
2025-07-21T12:55:06.955400,S1,P1,UNLOAD
2025-07-21T12:55:08.683292,S5,P9,BLOCK
2025-07-21T12:55:09.716635,S1,P1,TRANSFER
2025-07-21T12:55:10.242805,S1,P2,LOAD
2025-07-21T12:55:10.738517,S5,P9,TRANSFER
2025-07-21T12:55:10.905390,S5,P7,LOAD
2025-07-21T12:55:11.037009,S3,P11,UNLOAD
2025-07-21T12:55:13.857179,S3,P11,TRANSFER
2025-07-21T12:55:14.208495,S5,P7,PROCESS
2025-07-21T12:55:14.561438,S1,P2,PROCESS
2025-07-21T12:55:15.355957,S2,P1,LOAD
2025-07-21T12:55:18.750736,S2,P1,PROCESS
2025-07-21T12:55:20.591662,S3,P12,LOAD
2025-07-21T12:55:24.323424,S2,P1,UNLOAD
2025-07-21T12:55:24.565582,S3,P12,PROCESS
2025-07-21T12:55:26.112736,S2,P1,TRANSFER
2025-07-21T12:55:26.620164,S1,P2,UNLOAD
2025-07-21T12:55:27.031716,S5,P7,UNLOAD
2025-07-21T12:55:28.801766,S5,P7,BLOCK
2025-07-21T12:55:29.460767,S1,P2,TRANSFER
2025-07-21T12:55:29.912800,S1,P3,LOAD
2025-07-21T12:55:30.570551,S5,P7,TRANSFER
2025-07-21T12:55:30.751284,S5,P8,LOAD
2025-07-21T12:55:31.527036,S3,P12,UNLOAD
2025-07-21T12:55:33.974964,S1,P3,PROCESS
2025-07-21T12:55:34.108494,S5,P8,PROCESS
2025-07-21T12:55:34.352934,S3,P12,TRANSFER
2025-07-21T12:55:34.660873,S2,P2,LOAD
2025-07-21T12:55:38.056450,S2,P2,PROCESS
2025-07-21T12:55:40.789949,S3,P1,LOAD
2025-07-21T12:55:43.327883,S2,P2,UNLOAD
2025-07-21T12:55:44.835674,S3,P1,PROCESS
2025-07-21T12:55:45.156657,S2,P2,TRANSFER
2025-07-21T12:55:46.252486,S5,P8,UNLOAD
2025-07-21T12:55:46.322658,S1,P3,UNLOAD
2025-07-21T12:55:48.006637,S5,P8,BLOCK
2025-07-21T12:55:48.997787,S1,P3,TRANSFER
2025-07-21T12:55:49.454954,S1,P4,LOAD
2025-07-21T12:55:50.155213,S5,P8,TRANSFER
2025-07-21T12:55:50.337328,S5,P6,LOAD
2025-07-21T12:55:51.751775,S3,P1,UNLOAD
